sep=,
FREQ_4,y001,x001,y002,x002,y003,x003,y004,x004,y005,x005,y006,x006,y007,x007,y008,x008,y009,x009,y010,x010,y011,x011,y012,x012,y013,x013,y014,x014,y015,x015,y016,x016
1974/12/31,1.1220000000,0.4862546318,1.1260000000,0.4859543500,1.1300000000,0.4856437426,1.1340000000,0.4853233065,1.1380000000,0.4849935544,1.1420000000,0.4846550137,1.1460000000,0.4843082261,1.1500000000,0.4839537464,1.1540000000,0.4835921417,1.1580000000,0.4832239904,1.1620000000,0.4828498815,1.1660000000,0.4824704135,1.1700000000,0.4820861935,1.1740000000,0.4816978361,1.1780000000,0.4813059627,1.1820000000,0.4809112001
1975/03/31,1.1240000000,0.4864543500,1.1280000000,0.4861437426,1.1320000000,0.4858233065,1.1360000000,0.4854935544,1.1400000000,0.4851550137,1.1440000000,0.4848082261,1.1480000000,0.4844537464,1.1520000000,0.4840921417,1.1560000000,0.4837239904,1.1600000000,0.4833498815,1.1640000000,0.4829704135,1.1680000000,0.4825861935,1.1720000000,0.4821978361,1.1760000000,0.4818059627,1.1800000000,0.4814112001,1.1840000000,0.4810141799
1975/06/30,1.1260000000,0.4866437426,1.1300000000,0.4863233065,1.1340000000,0.4859935544,1.1380000000,0.4856550137,1.1420000000,0.4853082261,1.1460000000,0.4849537464,1.1500000000,0.4845921417,1.1540000000,0.4842239904,1.1580000000,0.4838498815,1.1620000000,0.4834704135,1.1660000000,0.4830861935,1.1700000000,0.4826978361,1.1740000000,0.4823059627,1.1780000000,0.4819112001,1.1820000000,0.4815141799,1.1860000000,0.4811155372
1975/09/30,1.1280000000,0.4868233065,1.1320000000,0.4864935544,1.1360000000,0.4861550137,1.1400000000,0.4858082261,1.1440000000,0.4854537464,1.1480000000,0.4850921417,1.1520000000,0.4847239904,1.1560000000,0.4843498815,1.1600000000,0.4839704135,1.1640000000,0.4835861935,1.1680000000,0.4831978361,1.1720000000,0.4828059627,1.1760000000,0.4824112001,1.1800000000,0.4820141799,1.1840000000,0.4816155372,1.1880000000,0.4812159098
1975/12/31,1.1300000000,0.4869935544,1.1340000000,0.4866550137,1.1380000000,0.4863082261,1.1420000000,0.4859537464,1.1460000000,0.4855921417,1.1500000000,0.4852239904,1.1540000000,0.4848498815,1.1580000000,0.4844704135,1.1620000000,0.4840861935,1.1660000000,0.4836978361,1.1700000000,0.4833059627,1.1740000000,0.4829112001,1.1780000000,0.4825141799,1.1820000000,0.4821155372,1.1860000000,0.4817159098,1.1900000000,0.4813159369
1976/03/31,1.1320000000,0.4871550137,1.1360000000,0.4868082261,1.1400000000,0.4864537464,1.1440000000,0.4860921417,1.1480000000,0.4857239904,1.1520000000,0.4853498815,1.1560000000,0.4849704135,1.1600000000,0.4845861935,1.1640000000,0.4841978361,1.1680000000,0.4838059627,1.1720000000,0.4834112001,1.1760000000,0.4830141799,1.1800000000,0.4826155372,1.1840000000,0.4822159098,1.1880000000,0.4818159369,1.1920000000,0.4814162586
1976/06/30,1.1340000000,0.4873082261,1.1380000000,0.4869537464,1.1420000000,0.4865921417,1.1460000000,0.4862239904,1.1500000000,0.4858498815,1.1540000000,0.4854704135,1.1580000000,0.4850861935,1.1620000000,0.4846978361,1.1660000000,0.4843059627,1.1700000000,0.4839112001,1.1740000000,0.4835141799,1.1780000000,0.4831155372,1.1820000000,0.4827159098,1.1860000000,0.4823159369,1.1900000000,0.4819162586,1.1940000000,0.4815175141
1976/09/30,1.1360000000,0.4874537464,1.1400000000,0.4870921417,1.1440000000,0.4867239904,1.1480000000,0.4863498815,1.1520000000,0.4859704135,1.1560000000,0.4855861935,1.1600000000,0.4851978361,1.1640000000,0.4848059627,1.1680000000,0.4844112001,1.1720000000,0.4840141799,1.1760000000,0.4836155372,1.1800000000,0.4832159098,1.1840000000,0.4828159369,1.1880000000,0.4824162586,1.1920000000,0.4820175141,1.1960000000,0.4816203413
1976/12/31,1.1380000000,0.4875921417,1.1420000000,0.4872239904,1.1460000000,0.4868498815,1.1500000000,0.4864704135,1.1540000000,0.4860861935,1.1580000000,0.4856978361,1.1620000000,0.4853059627,1.1660000000,0.4849112001,1.1700000000,0.4845141799,1.1740000000,0.4841155372,1.1780000000,0.4837159098,1.1820000000,0.4833159369,1.1860000000,0.4829162586,1.1900000000,0.4825175141,1.1940000000,0.4821203413,1.1980000000,0.4817253758
1977/03/31,1.1400000000,0.4877239904,1.1440000000,0.4873498815,1.1480000000,0.4869704135,1.1520000000,0.4865861935,1.1560000000,0.4861978361,1.1600000000,0.4858059627,1.1640000000,0.4854112001,1.1680000000,0.4850141799,1.1720000000,0.4846155372,1.1760000000,0.4842159098,1.1800000000,0.4838159369,1.1840000000,0.4834162586,1.1880000000,0.4830175141,1.1920000000,0.4826203413,1.1960000000,0.4822253758,1.2000000000,0.4818332492
1977/06/30,1.1420000000,0.4878498815,1.1460000000,0.4874704135,1.1500000000,0.4870861935,1.1540000000,0.4866978361,1.1580000000,0.4863059627,1.1620000000,0.4859112001,1.1660000000,0.4855141799,1.1700000000,0.4851155372,1.1740000000,0.4847159098,1.1780000000,0.4843159369,1.1820000000,0.4839162586,1.1860000000,0.4835175141,1.1900000000,0.4831203413,1.1940000000,0.4827253758,1.1980000000,0.4823332492,1.2020000000,0.4819445890
1977/09/30,1.1440000000,0.4879704135,1.1480000000,0.4875861935,1.1520000000,0.4871978361,1.1560000000,0.4868059627,1.1600000000,0.4864112001,1.1640000000,0.4860141799,1.1680000000,0.4856155372,1.1720000000,0.4852159098,1.1760000000,0.4848159369,1.1800000000,0.4844162586,1.1840000000,0.4840175141,1.1880000000,0.4836203413,1.1920000000,0.4832253758,1.1960000000,0.4828332492,1.2000000000,0.4824445890,1.2040000000,0.4820600169
1977/12/31,1.1460000000,0.4880861935,1.1500000000,0.4876978361,1.1540000000,0.4873059627,1.1580000000,0.4869112001,1.1620000000,0.4865141799,1.1660000000,0.4861155372,1.1700000000,0.4857159098,1.1740000000,0.4853159369,1.1780000000,0.4849162586,1.1820000000,0.4845175141,1.1860000000,0.4841203413,1.1900000000,0.4837253758,1.1940000000,0.4833332492,1.1980000000,0.4829445890,1.2020000000,0.4825600169,1.2060000000,0.4821801481
1978/03/31,1.1480000000,0.4881978361,1.1520000000,0.4878059627,1.1560000000,0.4874112001,1.1600000000,0.4870141799,1.1640000000,0.4866155372,1.1680000000,0.4862159098,1.1720000000,0.4858159369,1.1760000000,0.4854162586,1.1800000000,0.4850175141,1.1840000000,0.4846203413,1.1880000000,0.4842253758,1.1920000000,0.4838332492,1.1960000000,0.4834445890,1.2000000000,0.4830600169,1.2040000000,0.4826801481,1.2080000000,0.4823055904
1978/06/30,1.1500000000,0.4883059627,1.1540000000,0.4879112001,1.1580000000,0.4875141799,1.1620000000,0.4871155372,1.1660000000,0.4867159098,1.1700000000,0.4863159369,1.1740000000,0.4859162586,1.1780000000,0.4855175141,1.1820000000,0.4851203413,1.1860000000,0.4847253758,1.1900000000,0.4843332492,1.1940000000,0.4839445890,1.1980000000,0.4835600169,1.2020000000,0.4831801481,1.2060000000,0.4828055904,1.2100000000,0.4824369430
1978/09/30,1.1520000000,0.4884112001,1.1560000000,0.4880141799,1.1600000000,0.4876155372,1.1640000000,0.4872159098,1.1680000000,0.4868159369,1.1720000000,0.4864162586,1.1760000000,0.4860175141,1.1800000000,0.4856203413,1.1840000000,0.4852253758,1.1880000000,0.4848332492,1.1920000000,0.4844445890,1.1960000000,0.4840600169,1.2000000000,0.4836801481,1.2040000000,0.4833055904,1.2080000000,0.4829369430,1.2120000000,0.4825747956
1978/12/31,1.1540000000,0.4885141799,1.1580000000,0.4881155372,1.1620000000,0.4877159098,1.1660000000,0.4873159369,1.1700000000,0.4869162586,1.1740000000,0.4865175141,1.1780000000,0.4861203413,1.1820000000,0.4857253758,1.1860000000,0.4853332492,1.1900000000,0.4849445890,1.1940000000,0.4845600169,1.1980000000,0.4841801481,1.2020000000,0.4838055904,1.2060000000,0.4834369430,1.2100000000,0.4830747956,1.2140000000,0.4827197275
1979/03/31,1.1560000000,0.4886155372,1.1600000000,0.4882159098,1.1640000000,0.4878159369,1.1680000000,0.4874162586,1.1720000000,0.4870175141,1.1760000000,0.4866203413,1.1800000000,0.4862253758,1.1840000000,0.4858332492,1.1880000000,0.4854445890,1.1920000000,0.4850600169,1.1960000000,0.4846801481,1.2000000000,0.4843055904,1.2040000000,0.4839369430,1.2080000000,0.4835747956,1.2120000000,0.4832197275,1.2160000000,0.4828723069
1979/06/30,1.1580000000,0.4887159098,1.1620000000,0.4883159369,1.1660000000,0.4879162586,1.1700000000,0.4875175141,1.1740000000,0.4871203413,1.1780000000,0.4867253758,1.1820000000,0.4863332492,1.1860000000,0.4859445890,1.1900000000,0.4855600169,1.1940000000,0.4851801481,1.1980000000,0.4848055904,1.2020000000,0.4844369430,1.2060000000,0.4840747956,1.2100000000,0.4837197275,1.2140000000,0.4833723069,1.2180000000,0.4830330895
1979/09/30,1.1600000000,0.4888159369,1.1640000000,0.4884162586,1.1680000000,0.4880175141,1.1720000000,0.4876203413,1.1760000000,0.4872253758,1.1800000000,0.4868332492,1.1840000000,0.4864445890,1.1880000000,0.4860600169,1.1920000000,0.4856801481,1.1960000000,0.4853055904,1.2000000000,0.4849369430,1.2040000000,0.4845747956,1.2080000000,0.4842197275,1.2120000000,0.4838723069,1.2160000000,0.4835330895,1.2200000000,0.4832026180
1979/12/31,1.1620000000,0.4889162586,1.1660000000,0.4885175141,1.1700000000,0.4881203413,1.1740000000,0.4877253758,1.1780000000,0.4873332492,1.1820000000,0.4869445890,1.1860000000,0.4865600169,1.1900000000,0.4861801481,1.1940000000,0.4858055904,1.1980000000,0.4854369430,1.2020000000,0.4850747956,1.2060000000,0.4847197275,1.2100000000,0.4843723069,1.2140000000,0.4840330895,1.2180000000,0.4837026180,1.2220000000,0.4833814211
1980/03/31,1.1640000000,0.4890175141,1.1680000000,0.4886203413,1.1720000000,0.4882253758,1.1760000000,0.4878332492,1.1800000000,0.4874445890,1.1840000000,0.4870600169,1.1880000000,0.4866801481,1.1920000000,0.4863055904,1.1960000000,0.4859369430,1.2000000000,0.4855747956,1.2040000000,0.4852197275,1.2080000000,0.4848723069,1.2120000000,0.4845330895,1.2160000000,0.4842026180,1.2200000000,0.4838814211,1.2240000000,0.4835700126
1980/06/30,1.1660000000,0.4891203413,1.1700000000,0.4887253758,1.1740000000,0.4883332492,1.1780000000,0.4879445890,1.1820000000,0.4875600169,1.1860000000,0.4871801481,1.1900000000,0.4868055904,1.1940000000,0.4864369430,1.1980000000,0.4860747956,1.2020000000,0.4857197275,1.2060000000,0.4853723069,1.2100000000,0.4850330895,1.2140000000,0.4847026180,1.2180000000,0.4843814211,1.2220000000,0.4840700126,1.2260000000,0.4837688907
1980/09/30,1.1680000000,0.4892253758,1.1720000000,0.4888332492,1.1760000000,0.4884445890,1.1800000000,0.4880600169,1.1840000000,0.4876801481,1.1880000000,0.4873055904,1.1920000000,0.4869369430,1.1960000000,0.4865747956,1.2000000000,0.4862197275,1.2040000000,0.4858723069,1.2080000000,0.4855330895,1.2120000000,0.4852026180,1.2160000000,0.4848814211,1.2200000000,0.4845700126,1.2240000000,0.4842688907,1.2280000000,0.4839785371
1980/12/31,1.1700000000,0.4893332492,1.1740000000,0.4889445890,1.1780000000,0.4885600169,1.1820000000,0.4881801481,1.1860000000,0.4878055904,1.1900000000,0.4874369430,1.1940000000,0.4870747956,1.1980000000,0.4867197275,1.2020000000,0.4863723069,1.2060000000,0.4860330895,1.2100000000,0.4857026180,1.2140000000,0.4853814211,1.2180000000,0.4850700126,1.2220000000,0.4847688907,1.2260000000,0.4844785371,1.2300000000,0.4841994164
1981/03/31,1.1720000000,0.4894445890,1.1760000000,0.4890600169,1.1800000000,0.4886801481,1.1840000000,0.4883055904,1.1880000000,0.4879369430,1.1920000000,0.4875747956,1.1960000000,0.4872197275,1.2000000000,0.4868723069,1.2040000000,0.4865330895,1.2080000000,0.4862026180,1.2120000000,0.4858814211,1.2160000000,0.4855700126,1.2200000000,0.4852688907,1.2240000000,0.4849785371,1.2280000000,0.4846994164,1.2320000000,0.4844319750
1981/06/30,1.1740000000,0.4895600169,1.1780000000,0.4891801481,1.1820000000,0.4888055904,1.1860000000,0.4884369430,1.1900000000,0.4880747956,1.1940000000,0.4877197275,1.1980000000,0.4873723069,1.2020000000,0.4870330895,1.2060000000,0.4867026180,1.2100000000,0.4863814211,1.2140000000,0.4860700126,1.2180000000,0.4857688907,1.2220000000,0.4854785371,1.2260000000,0.4851994164,1.2300000000,0.4849319750,1.2340000000,0.4846766409
1981/09/30,1.1760000000,0.4896801481,1.1800000000,0.4893055904,1.1840000000,0.4889369430,1.1880000000,0.4885747956,1.1920000000,0.4882197275,1.1960000000,0.4878723069,1.2000000000,0.4875330895,1.2040000000,0.4872026180,1.2080000000,0.4868814211,1.2120000000,0.4865700126,1.2160000000,0.4862688907,1.2200000000,0.4859785371,1.2240000000,0.4856994164,1.2280000000,0.4854319750,1.2320000000,0.4851766409,1.2360000000,0.4849338225
1981/12/31,1.1780000000,0.4898055904,1.1820000000,0.4894369430,1.1860000000,0.4890747956,1.1900000000,0.4887197275,1.1940000000,0.4883723069,1.1980000000,0.4880330895,1.2020000000,0.4877026180,1.2060000000,0.4873814211,1.2100000000,0.4870700126,1.2140000000,0.4867688907,1.2180000000,0.4864785371,1.2220000000,0.4861994164,1.2260000000,0.4859319750,1.2300000000,0.4856766409,1.2340000000,0.4854338225,1.2380000000,0.4852039083
1982/03/31,1.1800000000,0.4899369430,1.1840000000,0.4895747956,1.1880000000,0.4892197275,1.1920000000,0.4888723069,1.1960000000,0.4885330895,1.2000000000,0.4882026180,1.2040000000,0.4878814211,1.2080000000,0.4875700126,1.2120000000,0.4872688907,1.2160000000,0.4869785371,1.2200000000,0.4866994164,1.2240000000,0.4864319750,1.2280000000,0.4861766409,1.2320000000,0.4859338225,1.2360000000,0.4857039083,1.2400000000,0.4854872660
1982/06/30,1.1820000000,0.4900747956,1.1860000000,0.4897197275,1.1900000000,0.4893723069,1.1940000000,0.4890330895,1.1980000000,0.4887026180,1.2020000000,0.4883814211,1.2060000000,0.4880700126,1.2100000000,0.4877688907,1.2140000000,0.4874785371,1.2180000000,0.4871994164,1.2220000000,0.4869319750,1.2260000000,0.4866766409,1.2300000000,0.4864338225,1.2340000000,0.4862039083,1.2380000000,0.4859872660,1.2420000000,0.4857842423
1982/09/30,1.1840000000,0.4902197275,1.1880000000,0.4898723069,1.1920000000,0.4895330895,1.1960000000,0.4892026180,1.2000000000,0.4888814211,1.2040000000,0.4885700126,1.2080000000,0.4882688907,1.2120000000,0.4879785371,1.2160000000,0.4876994164,1.2200000000,0.4874319750,1.2240000000,0.4871766409,1.2280000000,0.4869338225,1.2320000000,0.4867039083,1.2360000000,0.4864872660,1.2400000000,0.4862842423,1.2440000000,0.4860951619
1982/12/31,1.1860000000,0.4903723069,1.1900000000,0.4900330895,1.1940000000,0.4897026180,1.1980000000,0.4893814211,1.2020000000,0.4890700126,1.2060000000,0.4887688907,1.2100000000,0.4884785371,1.2140000000,0.4881994164,1.2180000000,0.4879319750,1.2220000000,0.4876766409,1.2260000000,0.4874338225,1.2300000000,0.4872039083,1.2340000000,0.4869872660,1.2380000000,0.4867842423,1.2420000000,0.4865951619,1.2460000000,0.4864203274
1983/03/31,1.1880000000,0.4905330895,1.1920000000,0.4902026180,1.1960000000,0.4898814211,1.2000000000,0.4895700126,1.2040000000,0.4892688907,1.2080000000,0.4889785371,1.2120000000,0.4886994164,1.2160000000,0.4884319750,1.2200000000,0.4881766409,1.2240000000,0.4879338225,1.2280000000,0.4877039083,1.2320000000,0.4874872660,1.2360000000,0.4872842423,1.2400000000,0.4870951619,1.2440000000,0.4869203274,1.2480000000,0.4867600184
1983/06/30,1.1900000000,0.4907026180,1.1940000000,0.4903814211,1.1980000000,0.4900700126,1.2020000000,0.4897688907,1.2060000000,0.4894785371,1.2100000000,0.4891994164,1.2140000000,0.4889319750,1.2180000000,0.4886766409,1.2220000000,0.4884338225,1.2260000000,0.4882039083,1.2300000000,0.4879872660,1.2340000000,0.4877842423,1.2380000000,0.4875951619,1.2420000000,0.4874203274,1.2460000000,0.4872600184,1.2500000000,0.4871144914
1983/09/30,1.1920000000,0.4908814211,1.1960000000,0.4905700126,1.2000000000,0.4902688907,1.2040000000,0.4899785371,1.2080000000,0.4896994164,1.2120000000,0.4894319750,1.2160000000,0.4891766409,1.2200000000,0.4889338225,1.2240000000,0.4887039083,1.2280000000,0.4884872660,1.2320000000,0.4882842423,1.2360000000,0.4880951619,1.2400000000,0.4879203274,1.2440000000,0.4877600184,1.2480000000,0.4876144914,1.2520000000,0.4874839793
1983/12/31,1.1940000000,0.4910700126,1.1980000000,0.4907688907,1.2020000000,0.4904785371,1.2060000000,0.4901994164,1.2100000000,0.4899319750,1.2140000000,0.4896766409,1.2180000000,0.4894338225,1.2220000000,0.4892039083,1.2260000000,0.4889872660,1.2300000000,0.4887842423,1.2340000000,0.4885951619,1.2380000000,0.4884203274,1.2420000000,0.4882600184,1.2460000000,0.4881144914,1.2500000000,0.4879839793,1.2540000000,0.4878686907
1984/03/31,1.1960000000,0.4912688907,1.2000000000,0.4909785371,1.2040000000,0.4906994164,1.2080000000,0.4904319750,1.2120000000,0.4901766409,1.2160000000,0.4899338225,1.2200000000,0.4897039083,1.2240000000,0.4894872660,1.2280000000,0.4892842423,1.2320000000,0.4890951619,1.2360000000,0.4889203274,1.2400000000,0.4887600184,1.2440000000,0.4886144914,1.2480000000,0.4884839793,1.2520000000,0.4883686907,1.2560000000,0.4882688102
1984/06/30,1.1980000000,0.4914785371,1.2020000000,0.4911994164,1.2060000000,0.4909319750,1.2100000000,0.4906766409,1.2140000000,0.4904338225,1.2180000000,0.4902039083,1.2220000000,0.4899872660,1.2260000000,0.4897842423,1.2300000000,0.4895951619,1.2340000000,0.4894203274,1.2380000000,0.4892600184,1.2420000000,0.4891144914,1.2460000000,0.4889839793,1.2500000000,0.4888686907,1.2540000000,0.4887688102,1.2580000000,0.4886844975
1984/09/30,1.2000000000,0.4916994164,1.2040000000,0.4914319750,1.2080000000,0.4911766409,1.2120000000,0.4909338225,1.2160000000,0.4907039083,1.2200000000,0.4904872660,1.2240000000,0.4902842423,1.2280000000,0.4900951619,1.2320000000,0.4899203274,1.2360000000,0.4897600184,1.2400000000,0.4896144914,1.2440000000,0.4894839793,1.2480000000,0.4893686907,1.2520000000,0.4892688102,1.2560000000,0.4891844975,1.2600000000,0.4891158875
1984/12/31,1.2020000000,0.4919319750,1.2060000000,0.4916766409,1.2100000000,0.4914338225,1.2140000000,0.4912039083,1.2180000000,0.4909872660,1.2220000000,0.4907842423,1.2260000000,0.4905951619,1.2300000000,0.4904203274,1.2340000000,0.4902600184,1.2380000000,0.4901144914,1.2420000000,0.4899839793,1.2460000000,0.4898686907,1.2500000000,0.4897688102,1.2540000000,0.4896844975,1.2580000000,0.4896158875,1.2620000000,0.4895630900
1985/03/31,1.2040000000,0.4921766409,1.2080000000,0.4919338225,1.2120000000,0.4917039083,1.2160000000,0.4914872660,1.2200000000,0.4912842423,1.2240000000,0.4910951619,1.2280000000,0.4909203274,1.2320000000,0.4907600184,1.2360000000,0.4906144914,1.2400000000,0.4904839793,1.2440000000,0.4903686907,1.2480000000,0.4902688102,1.2520000000,0.4901844975,1.2560000000,0.4901158875,1.2600000000,0.4900630900,1.2640000000,0.4900261894
1985/06/30,1.2060000000,0.4924338225,1.2100000000,0.4922039083,1.2140000000,0.4919872660,1.2180000000,0.4917842423,1.2220000000,0.4915951619,1.2260000000,0.4914203274,1.2300000000,0.4912600184,1.2340000000,0.4911144914,1.2380000000,0.4909839793,1.2420000000,0.4908686907,1.2460000000,0.4907688102,1.2500000000,0.4906844975,1.2540000000,0.4906158875,1.2580000000,0.4905630900,1.2620000000,0.4905261894,1.2660000000,0.4905052448
1985/09/30,1.2080000000,0.4927039083,1.2120000000,0.4924872660,1.2160000000,0.4922842423,1.2200000000,0.4920951619,1.2240000000,0.4919203274,1.2280000000,0.4917600184,1.2320000000,0.4916144914,1.2360000000,0.4914839793,1.2400000000,0.4913686907,1.2440000000,0.4912688102,1.2480000000,0.4911844975,1.2520000000,0.4911158875,1.2560000000,0.4910630900,1.2600000000,0.4910261894,1.2640000000,0.4910052448,1.2680000000,0.4910002896
1985/12/31,1.2100000000,0.4929872660,1.2140000000,0.4927842423,1.2180000000,0.4925951619,1.2220000000,0.4924203274,1.2260000000,0.4922600184,1.2300000000,0.4921144914,1.2340000000,0.4919839793,1.2380000000,0.4918686907,1.2420000000,0.4917688102,1.2460000000,0.4916844975,1.2500000000,0.4916158875,1.2540000000,0.4915630900,1.2580000000,0.4915261894,1.2620000000,0.4915052448,1.2660000000,0.4915002896,1.2700000000,0.4915113319
1986/03/31,1.2120000000,0.4932842423,1.2160000000,0.4930951619,1.2200000000,0.4929203274,1.2240000000,0.4927600184,1.2280000000,0.4926144914,1.2320000000,0.4924839793,1.2360000000,0.4923686907,1.2400000000,0.4922688102,1.2440000000,0.4921844975,1.2480000000,0.4921158875,1.2520000000,0.4920630900,1.2560000000,0.4920261894,1.2600000000,0.4920052448,1.2640000000,0.4920002896,1.2680000000,0.4920113319,1.2720000000,0.4920383539
1986/06/30,1.2140000000,0.4935951619,1.2180000000,0.4934203274,1.2220000000,0.4932600184,1.2260000000,0.4931144914,1.2300000000,0.4929839793,1.2340000000,0.4928686907,1.2380000000,0.4927688102,1.2420000000,0.4926844975,1.2460000000,0.4926158875,1.2500000000,0.4925630900,1.2540000000,0.4925261894,1.2580000000,0.4925052448,1.2620000000,0.4925002896,1.2660000000,0.4925113319,1.2700000000,0.4925383539,1.2740000000,0.4925813124
1986/09/30,1.2160000000,0.4939203274,1.2200000000,0.4937600184,1.2240000000,0.4936144914,1.2280000000,0.4934839793,1.2320000000,0.4933686907,1.2360000000,0.4932688102,1.2400000000,0.4931844975,1.2440000000,0.4931158875,1.2480000000,0.4930630900,1.2520000000,0.4930261894,1.2560000000,0.4930052448,1.2600000000,0.4930002896,1.2640000000,0.4930113319,1.2680000000,0.4930383539,1.2720000000,0.4930813124,1.2760000000,0.4931401387
1986/12/31,1.2180000000,0.4942600184,1.2220000000,0.4941144914,1.2260000000,0.4939839793,1.2300000000,0.4938686907,1.2340000000,0.4937688102,1.2380000000,0.4936844975,1.2420000000,0.4936158875,1.2460000000,0.4935630900,1.2500000000,0.4935261894,1.2540000000,0.4935052448,1.2580000000,0.4935002896,1.2620000000,0.4935113319,1.2660000000,0.4935383539,1.2700000000,0.4935813124,1.2740000000,0.4936401387,1.2780000000,0.4937147387
1987/03/31,1.2200000000,0.4946144914,1.2240000000,0.4944839793,1.2280000000,0.4943686907,1.2320000000,0.4942688102,1.2360000000,0.4941844975,1.2400000000,0.4941158875,1.2440000000,0.4940630900,1.2480000000,0.4940261894,1.2520000000,0.4940052448,1.2560000000,0.4940002896,1.2600000000,0.4940113319,1.2640000000,0.4940383539,1.2680000000,0.4940813124,1.2720000000,0.4941401387,1.2760000000,0.4942147387,1.2800000000,0.4943049930
1987/06/30,1.2220000000,0.4949839793,1.2260000000,0.4948686907,1.2300000000,0.4947688102,1.2340000000,0.4946844975,1.2380000000,0.4946158875,1.2420000000,0.4945630900,1.2460000000,0.4945261894,1.2500000000,0.4945052448,1.2540000000,0.4945002896,1.2580000000,0.4945113319,1.2620000000,0.4945383539,1.2660000000,0.4945813124,1.2700000000,0.4946401387,1.2740000000,0.4947147387,1.2780000000,0.4948049930,1.2820000000,0.4949107573
1987/09/30,1.2240000000,0.4953686907,1.2280000000,0.4952688102,1.2320000000,0.4951844975,1.2360000000,0.4951158875,1.2400000000,0.4950630900,1.2440000000,0.4950261894,1.2480000000,0.4950052448,1.2520000000,0.4950002896,1.2560000000,0.4950113319,1.2600000000,0.4950383539,1.2640000000,0.4950813124,1.2680000000,0.4951401387,1.2720000000,0.4952147387,1.2760000000,0.4953049930,1.2800000000,0.4954107573,1.2840000000,0.4955318622
1987/12/31,1.2260000000,0.4957688102,1.2300000000,0.4956844975,1.2340000000,0.4956158875,1.2380000000,0.4955630900,1.2420000000,0.4955261894,1.2460000000,0.4955052448,1.2500000000,0.4955002896,1.2540000000,0.4955113319,1.2580000000,0.4955383539,1.2620000000,0.4955813124,1.2660000000,0.4956401387,1.2700000000,0.4957147387,1.2740000000,0.4958049930,1.2780000000,0.4959107573,1.2820000000,0.4960318622,1.2860000000,0.4961681142
1988/03/31,1.2280000000,0.4961844975,1.2320000000,0.4961158875,1.2360000000,0.4960630900,1.2400000000,0.4960261894,1.2440000000,0.4960052448,1.2480000000,0.4960002896,1.2520000000,0.4960113319,1.2560000000,0.4960383539,1.2600000000,0.4960813124,1.2640000000,0.4961401387,1.2680000000,0.4962147387,1.2720000000,0.4963049930,1.2760000000,0.4964107573,1.2800000000,0.4965318622,1.2840000000,0.4966681142,1.2880000000,0.4968192953
1988/06/30,1.2300000000,0.4966158875,1.2340000000,0.4965630900,1.2380000000,0.4965261894,1.2420000000,0.4965052448,1.2460000000,0.4965002896,1.2500000000,0.4965113319,1.2540000000,0.4965383539,1.2580000000,0.4965813124,1.2620000000,0.4966401387,1.2660000000,0.4967147387,1.2700000000,0.4968049930,1.2740000000,0.4969107573,1.2780000000,0.4970318622,1.2820000000,0.4971681142,1.2860000000,0.4973192953,1.2900000000,0.4974851634
1988/09/30,1.2320000000,0.4970630900,1.2360000000,0.4970261894,1.2400000000,0.4970052448,1.2440000000,0.4970002896,1.2480000000,0.4970113319,1.2520000000,0.4970383539,1.2560000000,0.4970813124,1.2600000000,0.4971401387,1.2640000000,0.4972147387,1.2680000000,0.4973049930,1.2720000000,0.4974107573,1.2760000000,0.4975318622,1.2800000000,0.4976681142,1.2840000000,0.4978192953,1.2880000000,0.4979851634,1.2920000000,0.4981654534
1988/12/31,1.2340000000,0.4975261894,1.2380000000,0.4975052448,1.2420000000,0.4975002896,1.2460000000,0.4975113319,1.2500000000,0.4975383539,1.2540000000,0.4975813124,1.2580000000,0.4976401387,1.2620000000,0.4977147387,1.2660000000,0.4978049930,1.2700000000,0.4979107573,1.2740000000,0.4980318622,1.2780000000,0.4981681142,1.2820000000,0.4983192953,1.2860000000,0.4984851634,1.2900000000,0.4986654534,1.2940000000,0.4988598768
1989/03/31,1.2360000000,0.4980052448,1.2400000000,0.4980002896,1.2440000000,0.4980113319,1.2480000000,0.4980383539,1.2520000000,0.4980813124,1.2560000000,0.4981401387,1.2600000000,0.4982147387,1.2640000000,0.4983049930,1.2680000000,0.4984107573,1.2720000000,0.4985318622,1.2760000000,0.4986681142,1.2800000000,0.4988192953,1.2840000000,0.4989851634,1.2880000000,0.4991654534,1.2920000000,0.4993598768,1.2960000000,0.4995681226
1989/06/30,1.2380000000,0.4985002896,1.2420000000,0.4985113319,1.2460000000,0.4985383539,1.2500000000,0.4985813124,1.2540000000,0.4986401387,1.2580000000,0.4987147387,1.2620000000,0.4988049930,1.2660000000,0.4989107573,1.2700000000,0.4990318622,1.2740000000,0.4991681142,1.2780000000,0.4993192953,1.2820000000,0.4994851634,1.2860000000,0.4996654534,1.2900000000,0.4998598768,1.2940000000,0.5000681226,1.2980000000,0.5002898575
1989/09/30,1.2400000000,0.4990113319,1.2440000000,0.4990383539,1.2480000000,0.4990813124,1.2520000000,0.4991401387,1.2560000000,0.4992147387,1.2600000000,0.4993049930,1.2640000000,0.4994107573,1.2680000000,0.4995318622,1.2720000000,0.4996681142,1.2760000000,0.4998192953,1.2800000000,0.4999851634,1.2840000000,0.5001654534,1.2880000000,0.5003598768,1.2920000000,0.5005681226,1.2960000000,0.5007898575,1.3000000000,0.5010247270
